speaker_norm,path_audio,age,gender,recrdTime,recrdEnv,recrdDevice,subset,path_label
3511,Training/data/TS_common_01/common/2021-12-16/3511/B0058-3511M1321-2__000_0-07068770.wav,adult,M,2.46,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-16/3511/B0058-3511M1321-2__000_0-07068770.json
3511,Training/data/TS_random_02/random/2021-12-16/3511/C0553-3511M1321-2__010_0-06948308.wav,adult,M,3.82,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3511/C0553-3511M1321-2__010_0-06948308.json
3511,Training/data/TS_random_02/random/2021-12-16/3511/C0603-3511M1321-2__000_0-06834717.wav,adult,M,3.59,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3511/C0603-3511M1321-2__000_0-06834717.json
3511,Training/data/TS_random_02/random/2021-12-16/3511/C0541-3511M1321-2__010_0-07076761.wav,adult,M,3.74,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3511/C0541-3511M1321-2__010_0-07076761.json
3511,Training/data/TS_random_02/random/2021-12-16/3511/C0182-3511M1321-2__000_0-06939282.wav,adult,M,5.9,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3511/C0182-3511M1321-2__000_0-06939282.json
3511,Training/data/TS_random_02/random/2021-12-16/3511/C0404-3511M1321-2__010_0-06951460.wav,adult,M,3.28,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3511/C0404-3511M1321-2__010_0-06951460.json
3511,Training/data/TS_random_02/random/2021-12-16/3511/C0686-3511M1321-2__000_0-06937078.wav,adult,M,5.08,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3511/C0686-3511M1321-2__000_0-06937078.json
3511,Training/data/TS_random_02/random/2021-12-16/3511/C0306-3511M1321-2__010_0-06951590.wav,adult,M,6.79,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3511/C0306-3511M1321-2__010_0-06951590.json
3511,Training/data/TS_random_02/random/2021-12-16/3511/C0291-3511M1321-2__000_0-06938626.wav,adult,M,7.23,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3511/C0291-3511M1321-2__000_0-06938626.json
3511,Training/data/TS_random_02/random/2021-12-16/3511/C0685-3511M1321-2__010_0-06905929.wav,adult,M,4.55,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3511/C0685-3511M1321-2__010_0-06905929.json
3511,Training/data/TS_random_02/random/2021-12-16/3511/C0038-3511M1321-2__000_0-06936237.wav,adult,M,5.56,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3511/C0038-3511M1321-2__000_0-06936237.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0132-3537M0011-2__000_0-07128063.wav,young,M,6.8,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0132-3537M0011-2__000_0-07128063.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0318-3537M0011-2__000_0-07142285.wav,young,M,6.01,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0318-3537M0011-2__000_0-07142285.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0690-3537M0011-2__000_0-06961339.wav,young,M,4.32,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0690-3537M0011-2__000_0-06961339.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0137-3537M0011-2__000_0-06963809.wav,young,M,2.45,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0137-3537M0011-2__000_0-06963809.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0640-3537M0011-2__000_0-06961270.wav,young,M,4.77,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0640-3537M0011-2__000_0-06961270.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0332-3537M0011-2__000_0-07124620.wav,young,M,5.17,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0332-3537M0011-2__000_0-07124620.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0098-3537M0011-2__000_0-07125846.wav,young,M,6.24,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0098-3537M0011-2__000_0-07125846.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0057-3537M0011-2__000_0-07142785.wav,young,M,5.22,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0057-3537M0011-2__000_0-07142785.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0122-3537M0011-2__000_0-07125681.wav,young,M,5.87,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0122-3537M0011-2__000_0-07125681.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0234-3537M0011-2__000_0-06873917.wav,young,M,5.35,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0234-3537M0011-2__000_0-06873917.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0550-3537M0011-2__000_0-06964851.wav,young,M,2.85,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0550-3537M0011-2__000_0-06964851.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0051-3537M0011-2__000_0-07153126.wav,young,M,2.86,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0051-3537M0011-2__000_0-07153126.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0241-3537M0011-2__000_0-07142557.wav,young,M,6.46,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0241-3537M0011-2__000_0-07142557.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0486-3537M0011-2__000_0-07152432.wav,young,M,2.31,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0486-3537M0011-2__000_0-07152432.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0300-3537M0011-2__000_0-07127859.wav,young,M,5.66,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0300-3537M0011-2__000_0-07127859.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0404-3537M0011-2__000_0-06981797.wav,young,M,3.28,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0404-3537M0011-2__000_0-06981797.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0477-3537M0011-2__000_0-06961563.wav,young,M,3.97,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0477-3537M0011-2__000_0-06961563.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0348-3537M0011-2__000_0-07144276.wav,young,M,5.66,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0348-3537M0011-2__000_0-07144276.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0351-3537M0011-2__000_0-07142025.wav,young,M,2.362,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0351-3537M0011-2__000_0-07142025.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0444-3537M0011-2__000_0-07141874.wav,young,M,3.37,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0444-3537M0011-2__000_0-07141874.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0211-3537M0011-2__000_0-07143440.wav,young,M,5.05,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0211-3537M0011-2__000_0-07143440.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0127-3537M0011-2__000_0-07141912.wav,young,M,2.23,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0127-3537M0011-2__000_0-07141912.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0433-3537M0011-2__000_0-07160902.wav,young,M,3.71,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0433-3537M0011-2__000_0-07160902.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0354-3537M0011-2__000_0-06964515.wav,young,M,3.14,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0354-3537M0011-2__000_0-06964515.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0619-3537M0011-2__000_0-07141419.wav,young,M,2.502,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0619-3537M0011-2__000_0-07141419.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0014-3537M0011-2__000_0-07143467.wav,young,M,5.13,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0014-3537M0011-2__000_0-07143467.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0231-3537M0011-2__000_0-07125570.wav,young,M,6.36,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0231-3537M0011-2__000_0-07125570.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0008-3537M0011-2__000_0-06964790.wav,young,M,2.93,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0008-3537M0011-2__000_0-06964790.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0190-3537M0011-2__000_0-07143607.wav,young,M,4.41,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0190-3537M0011-2__000_0-07143607.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0625-3537M0011-2__000_0-07442636.wav,young,M,3.98,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0625-3537M0011-2__000_0-07442636.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0016-3537M0011-2__000_0-06874574.wav,young,M,4.6,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0016-3537M0011-2__000_0-06874574.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0380-3537M0011-2__000_0-06964690.wav,young,M,2.91,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0380-3537M0011-2__000_0-06964690.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0493-3537M0011-2__000_0-06965032.wav,young,M,4.04,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0493-3537M0011-2__000_0-06965032.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0576-3537M0011-2__000_0-07153301.wav,young,M,2.51,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0576-3537M0011-2__000_0-07153301.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0212-3537M0011-2__000_0-06963407.wav,young,M,6.98,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0212-3537M0011-2__000_0-06963407.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0612-3537M0011-2__000_0-06873857.wav,young,M,4.14,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0612-3537M0011-2__000_0-06873857.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0126-3537M0011-2__000_0-07141345.wav,young,M,2.64,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0126-3537M0011-2__000_0-07141345.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0006-3537M0011-2__000_0-06964345.wav,young,M,2.45,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0006-3537M0011-2__000_0-06964345.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0009-3537M0011-2__000_0-07141828.wav,young,M,3.346,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0009-3537M0011-2__000_0-07141828.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0112-3537M0011-2__000_0-07127834.wav,young,M,5.7,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0112-3537M0011-2__000_0-07127834.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0145-3537M0011-2__000_0-07142351.wav,young,M,5.8,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0145-3537M0011-2__000_0-07142351.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0364-3537M0011-2__000_0-07141358.wav,young,M,4.94,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0364-3537M0011-2__000_0-07141358.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0095-3537M0011-2__000_0-07063228.wav,young,M,5.33,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0095-3537M0011-2__000_0-07063228.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0138-3537M0011-2__000_0-06964893.wav,young,M,2.32,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0138-3537M0011-2__000_0-06964893.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0087-3537M0011-2__000_0-07141996.wav,young,M,2.27,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0087-3537M0011-2__000_0-07141996.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0005-3537M0011-2__000_0-07160912.wav,young,M,2.66,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0005-3537M0011-2__000_0-07160912.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0280-3537M0011-2__000_0-07127979.wav,young,M,4.72,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0280-3537M0011-2__000_0-07127979.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0299-3537M0011-2__000_0-07142818.wav,young,M,5.85,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0299-3537M0011-2__000_0-07142818.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0079-3537M0011-2__000_0-06873816.wav,young,M,2.34,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0079-3537M0011-2__000_0-06873816.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0578-3537M0011-2__000_0-06963496.wav,young,M,4.54,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0578-3537M0011-2__000_0-06963496.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0058-3537M0011-2__000_0-06873690.wav,young,M,5.24,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0058-3537M0011-2__000_0-06873690.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0075-3537M0011-2__000_0-06962359.wav,young,M,5.39,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0075-3537M0011-2__000_0-06962359.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0102-3537M0011-2__000_0-06981792.wav,young,M,2.74,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0102-3537M0011-2__000_0-06981792.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0361-3537M0011-2__000_0-07442603.wav,young,M,4.4,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0361-3537M0011-2__000_0-07442603.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0420-3537M0011-2__000_0-07442375.wav,young,M,3.076,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0420-3537M0011-2__000_0-07442375.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0647-3537M0011-2__000_0-06962446.wav,young,M,3.76,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0647-3537M0011-2__000_0-06962446.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0277-3537M0011-2__000_0-07143969.wav,young,M,5.78,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0277-3537M0011-2__000_0-07143969.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0100-3537M0011-2__000_0-07153191.wav,young,M,2.48,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0100-3537M0011-2__000_0-07153191.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0366-3537M0011-2__000_0-07442556.wav,young,M,3.24,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0366-3537M0011-2__000_0-07442556.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0198-3537M0011-2__000_0-06964196.wav,young,M,6.66,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0198-3537M0011-2__000_0-06964196.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0528-3537M0011-2__000_0-06964534.wav,young,M,3.65,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0528-3537M0011-2__000_0-06964534.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0589-3537M0011-2__000_0-07141478.wav,young,M,2.22,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0589-3537M0011-2__000_0-07141478.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0202-3537M0011-2__000_0-07142809.wav,young,M,5.47,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0202-3537M0011-2__000_0-07142809.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0254-3537M0011-2__000_0-07124632.wav,young,M,5.12,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0254-3537M0011-2__000_0-07124632.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0443-3537M0011-2__000_0-07152327.wav,young,M,2.342,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0443-3537M0011-2__000_0-07152327.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0409-3537M0011-2__000_0-07542210.wav,young,M,2.27,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0409-3537M0011-2__000_0-07542210.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0107-3537M0011-2__000_0-06874047.wav,young,M,5.31,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0107-3537M0011-2__000_0-06874047.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0438-3537M0011-2__000_0-06964577.wav,young,M,3.26,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0438-3537M0011-2__000_0-06964577.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0257-3537M0011-2__000_0-07125588.wav,young,M,4.61,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0257-3537M0011-2__000_0-07125588.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0133-3537M0011-2__000_0-07110391.wav,young,M,5.06,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0133-3537M0011-2__000_0-07110391.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0130-3537M0011-2__000_0-07063303.wav,young,M,4.66,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0130-3537M0011-2__000_0-07063303.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0569-3537M0011-2__000_0-06964737.wav,young,M,2.58,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0569-3537M0011-2__000_0-06964737.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0153-3537M0011-2__000_0-07142896.wav,young,M,4.62,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0153-3537M0011-2__000_0-07142896.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0637-3537M0011-2__000_0-06981769.wav,young,M,2.33,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0637-3537M0011-2__000_0-06981769.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0217-3537M0011-2__000_0-07142665.wav,young,M,3.3,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0217-3537M0011-2__000_0-07142665.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0168-3537M0011-2__000_0-07063827.wav,young,M,6.02,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0168-3537M0011-2__000_0-07063827.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0192-3537M0011-2__000_0-07110549.wav,young,M,3.54,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0192-3537M0011-2__000_0-07110549.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0268-3537M0011-2__000_0-07125674.wav,young,M,7.03,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0268-3537M0011-2__000_0-07125674.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0103-3537M0011-2__000_0-07152446.wav,young,M,2.61,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0103-3537M0011-2__000_0-07152446.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0653-3537M0011-2__000_0-07141329.wav,young,M,4.0,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0653-3537M0011-2__000_0-07141329.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0148-3537M0011-2__000_0-07110451.wav,young,M,5.67,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0148-3537M0011-2__000_0-07110451.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0112-3537M0011-2__000_0-06964144.wav,young,M,2.51,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0112-3537M0011-2__000_0-06964144.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0487-3537M0011-2__000_0-07153283.wav,young,M,3.23,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0487-3537M0011-2__000_0-07153283.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0110-3537M0011-2__000_0-07142368.wav,young,M,4.0,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0110-3537M0011-2__000_0-07142368.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0140-3537M0011-2__000_0-07141704.wav,young,M,2.71,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0140-3537M0011-2__000_0-07141704.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0387-3537M0011-2__000_0-06964752.wav,young,M,4.48,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0387-3537M0011-2__000_0-06964752.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0022-3537M0011-2__000_0-07144256.wav,young,M,5.01,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0022-3537M0011-2__000_0-07144256.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0517-3537M0011-2__000_0-07141462.wav,young,M,2.5,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0517-3537M0011-2__000_0-07141462.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0485-3537M0011-2__000_0-07141837.wav,young,M,2.58,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0485-3537M0011-2__000_0-07141837.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0699-3537M0011-2__000_0-06961880.wav,young,M,4.0,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0699-3537M0011-2__000_0-06961880.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0518-3537M0011-2__000_0-06964956.wav,young,M,4.66,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0518-3537M0011-2__000_0-06964956.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0680-3537M0011-2__000_0-06960791.wav,young,M,3.59,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0680-3537M0011-2__000_0-06960791.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0258-3537M0011-2__000_0-07127809.wav,young,M,2.71,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0258-3537M0011-2__000_0-07127809.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0331-3537M0011-2__000_0-07144082.wav,young,M,4.55,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0331-3537M0011-2__000_0-07144082.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0535-3537M0011-2__000_0-07141491.wav,young,M,2.392,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0535-3537M0011-2__000_0-07141491.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0044-3537M0011-2__000_0-06961982.wav,young,M,5.66,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0044-3537M0011-2__000_0-06961982.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0203-3537M0011-2__000_0-06874494.wav,young,M,6.08,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0203-3537M0011-2__000_0-06874494.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0053-3537M0011-2__000_0-06962907.wav,young,M,2.86,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0053-3537M0011-2__000_0-06962907.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0181-3537M0011-2__000_0-07125625.wav,young,M,2.83,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0181-3537M0011-2__000_0-07125625.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0527-3537M0011-2__000_0-07153460.wav,young,M,2.172,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0527-3537M0011-2__000_0-07153460.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0609-3537M0011-2__000_0-07152341.wav,young,M,2.89,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0609-3537M0011-2__000_0-07152341.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0251-3537M0011-2__000_0-06874004.wav,young,M,5.49,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0251-3537M0011-2__000_0-06874004.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0353-3537M0011-2__000_0-07542280.wav,young,M,2.65,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0353-3537M0011-2__000_0-07542280.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0500-3537M0011-2__000_0-06964699.wav,young,M,2.61,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0500-3537M0011-2__000_0-06964699.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0129-3537M0011-2__000_0-07110404.wav,young,M,5.34,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0129-3537M0011-2__000_0-07110404.json
3537,Training/data/TS_common_01/common/2021-12-22/3537/B0052-3537M0011-2__000_0-07141737.wav,young,M,2.51,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-22/3537/B0052-3537M0011-2__000_0-07141737.json
3537,Training/data/TS_random_02/random/2021-12-22/3537/C0233-3537M0011-2__000_0-06963304.wav,young,M,4.93,Clean,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-22/3537/C0233-3537M0011-2__000_0-06963304.json
